Unnamed: 0,Comment text,Class,Repeatedness,Tokens
3569,"yo i know nobody will probably even read this.. but im gonna type it any way because i hope at least one person will i&39m a rapper with a dream. i know there&39s like 200k of those in this world but please check out my music and subscribe? if you want.? thanks, i would love nothing more than to have a decent following on youtube.. if anyone? reading this could press the &quotthumbs up&quot other people will see it just a simple button press? could make my dream come true =) thank you",1,19,"['yo', 'i', 'know', 'nobody', 'will', 'probably', 'even', 'read', 'this', 'but', 'im', 'gonna', 'type', 'it', 'any', 'way', 'because', 'i', 'hope', 'at', 'least', 'one', 'person', 'will', 'i', '39m', 'a', 'rapper', 'with', 'a', 'dream', 'i', 'know', 'there', '39s', 'like', '200k', 'of', 'those', 'in', 'this', 'world', 'but', 'please', 'check', 'out', 'my', 'music', 'and', 'subscribe', 'if', 'you', 'want', 'thanks', 'i', 'would', 'love', 'nothing', 'more', 'than', 'to', 'have', 'a', 'decent', 'following', 'on', 'youtube', 'if', 'anyone', 'reading', 'this', 'could', 'press', 'the', 'quotthumbs', 'up', 'quot', 'other', 'people', 'will', 'see', 'it', 'just', 'a', 'simple', 'button', 'press', 'could', 'make', 'my', 'dream', 'come', 'true', 'thank', 'you']"
3570, subscribe to my feed,1,1,"['subscribe', 'to', 'my', 'feed']"
3571,"everyone go and share youtu be/arkglzjqup0 on fb,twitter,g to vote for eminem to become artist of the year on first ever youtube music awards !!! and get this method to cheat at internet roulette out of eminems video ! shady artist of the year !",1,6,"['everyone', 'go', 'and', 'share', 'youtu', 'be', 'arkglzjqup0', 'on', 'fb', 'twitter', 'g', 'to', 'vote', 'for', 'eminem', 'to', 'become', 'artist', 'of', 'the', 'year', 'on', 'first', 'ever', 'youtube', 'music', 'awards', 'and', 'get', 'this', 'method', 'to', 'cheat', 'at', 'internet', 'roulette', 'out', 'of', 'eminems', 'video', 'shady', 'artist', 'of', 'the', 'year']"
3572,check out em&39s dope new song monster here: /watch?v=w6gkm-xny2m mmlp2 ftw :),1,2,"['check', 'out', 'em', '39s', 'dope', 'new', 'song', 'monster', 'here', 'watch', 'v', 'w6gkm', 'xny2m', 'mmlp2', 'ftw']"
3573, check out my sexy video :,1,1,"['check', 'out', 'my', 'sexy', 'video']"
3574, check out my sexy video :,1,1,"['check', 'out', 'my', 'sexy', 'video']"
3575,do you need more instagram followers or photo likes? check out igblast.com and get em in minutes!,1,2,"['do', 'you', 'need', 'more', 'instagram', 'followers', 'or', 'photo', 'likes', 'check', 'out', 'igblast', 'com', 'and', 'get', 'em', 'in', 'minutes']"
3576,check out the new hot video by dante b called riled up,1,1,"['check', 'out', 'the', 'new', 'hot', 'video', 'by', 'dante', 'b', 'called', 'riled', 'up']"
3577,check out the new hot video by dante b called riled up,1,1,"['check', 'out', 'the', 'new', 'hot', 'video', 'by', 'dante', 'b', 'called', 'riled', 'up']"
3578,"yo i know nobody will probably even read this.. but, imma type it any way because i hope at least one person will i&39m a rapper with a dream. i know there&39s like 200k of those in this world but please check out my music and subscribe? if you want.? thanks, i would love nothing more than to have a decent following on youtube.. if anyone? reading this could press the &quotthumbs up&quot other people will see it just a simple button press? could make my dream come true =) thank you",1,19,"['yo', 'i', 'know', 'nobody', 'will', 'probably', 'even', 'read', 'this', 'but', 'imma', 'type', 'it', 'any', 'way', 'because', 'i', 'hope', 'at', 'least', 'one', 'person', 'will', 'i', '39m', 'a', 'rapper', 'with', 'a', 'dream', 'i', 'know', 'there', '39s', 'like', '200k', 'of', 'those', 'in', 'this', 'world', 'but', 'please', 'check', 'out', 'my', 'music', 'and', 'subscribe', 'if', 'you', 'want', 'thanks', 'i', 'would', 'love', 'nothing', 'more', 'than', 'to', 'have', 'a', 'decent', 'following', 'on', 'youtube', 'if', 'anyone', 'reading', 'this', 'could', 'press', 'the', 'quotthumbs', 'up', 'quot', 'other', 'people', 'will', 'see', 'it', 'just', 'a', 'simple', 'button', 'press', 'could', 'make', 'my', 'dream', 'come', 'true', 'thank', 'you']"
3579," other_youtube_url please check out my song. looking for feedback, and supporters.",1,4,"['other_youtube_url', 'please', 'check', 'out', 'my', 'song', 'looking', 'for', 'feedback', 'and', 'supporters']"
3580,watch my videos and subscribe,1,0,"['watch', 'my', 'videos', 'and', 'subscribe']"
3581,:d subscribe to me for daily vines,1,0,"['d', 'subscribe', 'to', 'me', 'for', 'daily', 'vines']"
3582,hay dakota you earned a subscribee,1,1,"['hay', 'dakota', 'you', 'earned', 'a', 'subscribee']"
3583,"listen...check out andrew guasch - crazy, sick flow...i&39m dope....that&39s all there is too it. if you like it subscribe, if not, ill be with aftermath of tde soon enough. one love, peace.",1,13,"['listen', 'check', 'out', 'andrew', 'guasch', 'crazy', 'sick', 'flow', 'i', '39m', 'dope', 'that', '39s', 'all', 'there', 'is', 'too', 'it', 'if', 'you', 'like', 'it', 'subscribe', 'if', 'not', 'ill', 'be', 'with', 'aftermath', 'of', 'tde', 'soon', 'enough', 'one', 'love', 'peace']"
3584,check out the new hot video by dante b called riled up,1,1,"['check', 'out', 'the', 'new', 'hot', 'video', 'by', 'dante', 'b', 'called', 'riled', 'up']"
3585,"you guys should check out this extraordinary website called firepa.com . you can make money online and start working from home today as i am! i am making over 3,000 per month at firepa.com ! visit firepa.com and check it out! lake . chillpal . sturdy . astauand . johackle . chorenn . ethosien . changeable . public . noxu . ploosnar . looplab . hoppler . delicious . false . scitenoa . locobot . heartbreaking . thirsty . reminiscent",1,18,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'firepa', 'com', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', 'i', 'am', 'making', 'over', '3', '000', 'per', 'month', 'at', 'firepa', 'com', 'visit', 'firepa', 'com', 'and', 'check', 'it', 'out', 'lake', 'chillpal', 'sturdy', 'astauand', 'johackle', 'chorenn', 'ethosien', 'changeable', 'public', 'noxu', 'ploosnar', 'looplab', 'hoppler', 'delicious', 'false', 'scitenoa', 'locobot', 'heartbreaking', 'thirsty', 'reminiscent']"
3586,"you guys should check out this extraordinary website called firepa.com . you can make money online and start working from home today as i am! i am making over 3,000 per month at firepa.com ! visit firepa.com and check it out! lake . busyglide . sasaroo . sore . chillpal . axiomatic . naperone . mere . undesirable . agreeable . encouraging . imperfect . roasted . insidious . modgone . quickest . trelod . keen . fresh . economic . bocilile",1,17,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'firepa', 'com', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', 'i', 'am', 'making', 'over', '3', '000', 'per', 'month', 'at', 'firepa', 'com', 'visit', 'firepa', 'com', 'and', 'check', 'it', 'out', 'lake', 'busyglide', 'sasaroo', 'sore', 'chillpal', 'axiomatic', 'naperone', 'mere', 'undesirable', 'agreeable', 'encouraging', 'imperfect', 'roasted', 'insidious', 'modgone', 'quickest', 'trelod', 'keen', 'fresh', 'economic', 'bocilile']"
3587,"you guys should check out this extraordinary website called moneygq.com . you can make money online and start working from home today as i am! i am making over 3,000 per month at moneygq.com ! visit moneygq.com and check it out! lake . victorious . luxuriant . alcoholic . responsible . unbiased . yoffa . ociramma . ociramma . handsome . arrowgance . mizuxe . boaconic . sophisticated . ill-fated . spourmo . chubby . hioffpo . probable . singlewave",1,20,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'moneygq', 'com', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', 'i', 'am', 'making', 'over', '3', '000', 'per', 'month', 'at', 'moneygq', 'com', 'visit', 'moneygq', 'com', 'and', 'check', 'it', 'out', 'lake', 'victorious', 'luxuriant', 'alcoholic', 'responsible', 'unbiased', 'yoffa', 'ociramma', 'ociramma', 'handsome', 'arrowgance', 'mizuxe', 'boaconic', 'sophisticated', 'ill', 'fated', 'spourmo', 'chubby', 'hioffpo', 'probable', 'singlewave']"
3588,"you guys should check out this extraordinary website called moneygq.com . you can make money online and start working from home today as i am! i am making over 3,000 per month at moneygq.com ! visit moneygq.com and check it out! lake . waratel . misty . exciting . swoquix . acaer . chillpal . tupacase . arrowgance . lively . hard . idiotic . bored . cool . ablaze . crabby . aloidia . cheilith . feandra . useless . ploosnar",1,19,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'moneygq', 'com', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', 'i', 'am', 'making', 'over', '3', '000', 'per', 'month', 'at', 'moneygq', 'com', 'visit', 'moneygq', 'com', 'and', 'check', 'it', 'out', 'lake', 'waratel', 'misty', 'exciting', 'swoquix', 'acaer', 'chillpal', 'tupacase', 'arrowgance', 'lively', 'hard', 'idiotic', 'bored', 'cool', 'ablaze', 'crabby', 'aloidia', 'cheilith', 'feandra', 'useless', 'ploosnar']"
3589,"you guys should check out this extraordinary website called moneygq.com . you can make money online and start working from home today as i am! i am making over 3,000 per month at moneygq.com ! visit moneygq.com and check it out! lake . ignorant . wavefire . reiltas . astauand . skizzle . jovaphile . swooflia . grynn . excellent . slimy . gabby . nalpure . lucky . glozzom . depressed . better . deep . sinpad . stereotyped . toximble",1,22,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'moneygq', 'com', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', 'i', 'am', 'making', 'over', '3', '000', 'per', 'month', 'at', 'moneygq', 'com', 'visit', 'moneygq', 'com', 'and', 'check', 'it', 'out', 'lake', 'ignorant', 'wavefire', 'reiltas', 'astauand', 'skizzle', 'jovaphile', 'swooflia', 'grynn', 'excellent', 'slimy', 'gabby', 'nalpure', 'lucky', 'glozzom', 'depressed', 'better', 'deep', 'sinpad', 'stereotyped', 'toximble']"
3590,"you guys should check out this extraordinary website called moneygq.com . you can make money online and start working from home today as i am! i am making over 3,000 per month at moneygq.com ! visit moneygq.com and check it out! lake . magnificent . noodile . unequaled . moderock . gogopo . lulerain . olielle . zesty . laughable . accidental . pepelexa . delightful . wiry . toogit . uncovered . chesture . woozy . adhoc . weak . shallow",1,19,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'moneygq', 'com', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', 'i', 'am', 'making', 'over', '3', '000', 'per', 'month', 'at', 'moneygq', 'com', 'visit', 'moneygq', 'com', 'and', 'check', 'it', 'out', 'lake', 'magnificent', 'noodile', 'unequaled', 'moderock', 'gogopo', 'lulerain', 'olielle', 'zesty', 'laughable', 'accidental', 'pepelexa', 'delightful', 'wiry', 'toogit', 'uncovered', 'chesture', 'woozy', 'adhoc', 'weak', 'shallow']"
3591,share eminem&39s artist of the year video so he can win. we could see a performance and acceptance speech. like this comment so everyone can see. 2014 = year of eminem,1,7,"['share', 'eminem', '39s', 'artist', 'of', 'the', 'year', 'video', 'so', 'he', 'can', 'win', 'we', 'could', 'see', 'a', 'performance', 'and', 'acceptance', 'speech', 'like', 'this', 'comment', 'so', 'everyone', 'can', 'see', '2014', 'year', 'of', 'eminem']"
3592,watch?v=arkglzjqup0 like this comment and share this video so em can win!!! ytma,1,3,"['watch', 'v', 'arkglzjqup0', 'like', 'this', 'comment', 'and', 'share', 'this', 'video', 'so', 'em', 'can', 'win', 'ytma']"
3593,check out this video on youtube:br /br /eminem is amazing. ,1,0,"['check', 'out', 'this', 'video', 'on', 'youtube', 'br', 'br', 'eminem', 'is', 'amazing']"
3594,no long paragraph just check out my song called &quotfire&quot.,1,1,"['no', 'long', 'paragraph', 'just', 'check', 'out', 'my', 'song', 'called', 'quotfire', 'quot']"
3595,check out this video on youtube:,1,0,"['check', 'out', 'this', 'video', 'on', 'youtube']"
3596,"check out this video on youtube: a href="" other_youtube_url ... eminem ft rihanna - love the way you lie",1,11,"['check', 'out', 'this', 'video', 'on', 'youtube', 'a', 'href', 'other_youtube_url', 'eminem', 'ft', 'rihanna', 'love', 'the', 'way', 'you', 'lie']"
3597,"you guys should check out this extraordinary website called moneygq.com . you can make money online and start working from home today as i am! i am making over 3,000 per month at moneygq.com ! visit moneygq.com and check it out! memory ferirama besloor shame eggmode wazzasoft sasaroo reiltas moderock plifal shorogyt value scale qerrassa qiameth mogotrevo hoppler parede yboiveth drirathiel",1,10,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'moneygq', 'com', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', 'i', 'am', 'making', 'over', '3', '000', 'per', 'month', 'at', 'moneygq', 'com', 'visit', 'moneygq', 'com', 'and', 'check', 'it', 'out', 'memory', 'ferirama', 'besloor', 'shame', 'eggmode', 'wazzasoft', 'sasaroo', 'reiltas', 'moderock', 'plifal', 'shorogyt', 'value', 'scale', 'qerrassa', 'qiameth', 'mogotrevo', 'hoppler', 'parede', 'yboiveth', 'drirathiel']"
3598,"you guys should check out this extraordinary website called moneygq.com . you can make money online and start working from home today as i am! i am making over 3,000 per month at moneygq.com ! visit moneygq.com and check it out! wazzasoft industry sertave wind tendency order humor unelind operation feandra chorenn oleald claster nation industry roll fuffapster competition ociramma quality",1,8,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'moneygq', 'com', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', 'i', 'am', 'making', 'over', '3', '000', 'per', 'month', 'at', 'moneygq', 'com', 'visit', 'moneygq', 'com', 'and', 'check', 'it', 'out', 'wazzasoft', 'industry', 'sertave', 'wind', 'tendency', 'order', 'humor', 'unelind', 'operation', 'feandra', 'chorenn', 'oleald', 'claster', 'nation', 'industry', 'roll', 'fuffapster', 'competition', 'ociramma', 'quality']"
3599,check out this video on youtube:,1,0,"['check', 'out', 'this', 'video', 'on', 'youtube']"
3600,watch youtube video &quoteminem -ytma artist of the year&quot please share to vote!!!,1,2,"['watch', 'youtube', 'video', 'quoteminem', 'ytma', 'artist', 'of', 'the', 'year', 'quot', 'please', 'share', 'to', 'vote']"
3601,please check out my new song (music video) ad - don&39t play,1,0,"['please', 'check', 'out', 'my', 'new', 'song', 'music', 'video', 'ad', 'don', '39t', 'play']"
3602,tell us the title so i can like and subscribe your music fgw please,1,1,"['tell', 'us', 'the', 'title', 'so', 'i', 'can', 'like', 'and', 'subscribe', 'your', 'music', 'fgw', 'please']"
3603,"you guys should check out this extraordinary website called moneygq.com . you can make money online and start working from home today as i am! i am making over 3,000 per month at moneygq.com ! visit moneygq.com and check it out! the metal drews the reflective effect. why does the expansion intervene the hilarious bit? the sneeze witnesss the smoke.",1,14,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'moneygq', 'com', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', 'i', 'am', 'making', 'over', '3', '000', 'per', 'month', 'at', 'moneygq', 'com', 'visit', 'moneygq', 'com', 'and', 'check', 'it', 'out', 'the', 'metal', 'drews', 'the', 'reflective', 'effect', 'why', 'does', 'the', 'expansion', 'intervene', 'the', 'hilarious', 'bit', 'the', 'sneeze', 'witnesss', 'the', 'smoke']"
3604,"you guys should check out this extraordinary website called moneygq.com . you can make money online and start working from home today as i am! i am making over 3,000 per month at moneygq.com ! visit moneygq.com and check it out! why does the innocent woman prioritize the desire? the flight searchs the sad polish. when does the tax zip the omniscient record?",1,11,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'moneygq', 'com', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', 'i', 'am', 'making', 'over', '3', '000', 'per', 'month', 'at', 'moneygq', 'com', 'visit', 'moneygq', 'com', 'and', 'check', 'it', 'out', 'why', 'does', 'the', 'innocent', 'woman', 'prioritize', 'the', 'desire', 'the', 'flight', 'searchs', 'the', 'sad', 'polish', 'when', 'does', 'the', 'tax', 'zip', 'the', 'omniscient', 'record']"
